2016010001056, 9, 9, 1, 7, -1, -1, null, null
2016010001057, 17, 9, 1, 8, -1, -1, SCANIA, Missing
2016010001057, 1, 7, 1, 6, -1, -1, null, null
2016010001058, 1, 18, 1, 8, -1, -1, null, null
2016010001059, 1, 3, 2, 6, -1, -1, null, null
2016010001060, 9, 18, 3, -1, -1, -1, null, null
2016010001064, 90, 13, 2, 6, -1, -1, VOLKSWAGEN, TIGUAN S TDI BLUE TECH 4M S-A
2016010001065, 9, 7, 1, 10, -1, -1, null, null
2016010001066, 9, 4, 1, 6, -1, -1, null, null
2016010001066, 5, 13, 1, 6, -1, -1, null, null
2016010001074, 9, 10, 3, -1, -1, -1, null, null
2016010001077, 9, 18, 1, 6, -1, -1, null, null
2016010001077, 19, 18, 3, -1, -1, -1, null, null
2016010001077, 9, 2, 3, -1, -1, -1, null, null
2016010001079, 9, 18, 3, -1, -1, -1, null, null
2016010001080, 11, 4, 3, -1, -1, -1, null, null
2016010001091, 9, 18, 3, -1, -1, -1, null, null
2016010001110, 1, 18, 1, 7, -1, -1, null, null
2016010001111, 3, 18, 3, -1, -1, -1, null, null
2016010001112, 1, 18, 2, 6, -1, -1, null, null
2016010001115, 9, -1, 3, -1, -1, -1, null, null
2016010001119, 5, 15, 1, 7, -1, -1, null, null
2016010001120, 19, 5, 1, 7, -1, -1, null, null
2016010001120, 1, 5, 1, 8, -1, -1, null, null
2016010001139, 90, 18, 1, 8, -1, -1, MAN, Missing
2016010001143, 9, 18, 3, -1, -1, -1, null, null
2016010001145, 9, 3, 2, 8, -1, -1, null, null
2016010001145, 9, -1, 3, -1, -1, -1, null, null
2016010001160, 9, 18, 1, 5, -1, -1, null, null
2016010001160, 1, 18, 2, 6, -1, -1, null, null
2016010001162, 3, 18, 1, 8, -1, -1, null, null
2016010001164, 1, -1, 1, 6, -1, -1, null, null
2016010001164, 9, 11, 1, -1, -1, -1, null, null
2016010001165, 1, 18, 2, 7, -1, -1, null, null
2016010001168, 9, 9, 1, 9, -1, -1, null, null
2016010001168, 1, 18, 1, 8, -1, -1, null, null
2016010001177, 1, 15, 1, 8, -1, -1, null, null
2016010001189, 1, 18, 1, 7, -1, -1, null, null
2016010001197, 90, 7, 3, -1, -1, -1, null, null
2016010001207, 9, 7, 1, 6, -1, -1, null, null
2016010001207, 1, 18, 1, 6, -1, -1, null, null
2016010001210, 9, 3, 1, 8, -1, -1, FORD, TRANSIT CONNECT 90 T230
2016010001210, 1, 14, 1, 6, -1, -1, null, null
2016010001211, 19, 13, 3, -1, -1, -1, null, null
2016010001213, 9, 18, 3, -1, -1, -1, null, null
2016010001221, 1, 9, 2, 8, -1, -1, null, null
2016010001227, 9, 18, 1, 4, -1, -1, null, null
2016010001229, 8, 18, 3, -1, -1, -1, null, null
2016010001229, 1, 18, 1, 7, -1, -1, null, null
2016010001231, 9, 18, 1, 6, -1, -1, null, null
2016010001234, 21, 12, 1, 6, -1, -1, MERCEDES, Missing
2016010001236, 90, 1, 1, 8, -1, -1, VOLKSWAGEN, TIGUAN S TDI BLUE TECH 4M S-A
2016010001237, 9, 9, 1, 6, -1, -1, null, null
2016010001238, 9, 18, 3, -1, -1, -1, null, null
2016010001243, 9, 9, 3, -1, -1, -1, null, null
2016010001245, 9, 2, 3, -1, -1, -1, null, null
2016010001247, 1, 18, 3, -1, -1, -1, null, null
2016010001247, 11, 4, 1, 6, -1, -1, null, null
2016010001250, 20, 18, 1, 7, -1, -1, MAN, Missing
2016010001256, 3, 18, 1, 5, -1, -1, null, null
2016010001258, 1, 18, 1, 5, -1, -1, null, null
2016010001260, 9, 18, 1, 9, -1, -1, null, null
2016010001268, 8, 9, 1, 8, -1, -1, null, null
2016010001268, 4, 17, 1, 7, -1, -1, null, null
2016010001272, 21, 18, 1, 8, -1, -1, null, null
2016010001276, 9, 18, 3, -1, -1, -1, null, null
2016010001276, 1, 18, 2, 6, -1, -1, null, null
2016010001288, 9, 13, 3, -1, -1, -1, null, null
2016010001288, 1, 18, 1, 7, -1, -1, null, null
2016010001290, 9, 18, 1, 6, -1, -1, null, null
2016010001297, 9, 4, 2, 5, -1, -1, null, null
2016010001297, 9, 4, 1, 8, -1, -1, null, null
2016010001299, 19, 7, 1, 5, -1, -1, null, null
2016010001299, 1, 9, 2, 7, -1, -1, null, null
2016010001300, 19, 4, 1, 7, -1, -1, null, null
2016010001301, 9, 18, 1, 6, -1, -1, null, null
2016010001303, 1, 18, 1, 9, -1, -1, null, null
2016010001305, 9, 2, 3, -1, -1, -1, null, null
2016010001306, 4, 14, 2, 8, -1, -1, null, null
2016010001306, 9, 9, 1, -1, -1, -1, null, null
2016010001309, 19, 6, 3, -1, -1, -1, null, null
2016010001311, 9, 9, 1, 6, -1, -1, VOLKSWAGEN, CADDY DIESEL
2016010001317, 9, 12, 2, 8, -1, -1, null, null
2016010001317, 3, 18, 1, 7, -1, -1, null, null
2016010001319, 9, -1, 1, 4, -1, -1, null, null
2016010001319, 1, -1, 1, 6, -1, -1, null, null
2016010001321, 19, 18, 1, 7, -1, -1, null, null
2016010001321, 9, 18, 3, -1, -1, -1, null, null
2016010001325, 11, 4, 1, 6, -1, -1, PEUGEOT, VIVACITY 100
2016010001329, 1, 18, 1, 7, -1, -1, null, null
2016010001331, 9, 5, 1, 11, -1, -1, null, null
2016010001331, 9, 5, 1, 8, -1, -1, null, null
2016010001331, 19, 2, 3, -1, -1, -1, null, null
2016010001332, 11, 4, 1, 5, -1, -1, null, null
2016010001344, 9, 18, 1, 5, -1, -1, null, null
2016010001344, 9, 7, 1, 9, -1, -1, null, null
2016010001349, 1, 9, 2, 5, -1, -1, null, null
2016010001359, 9, 14, 1, 6, -1, -1, VOLKSWAGEN, CRAFTER CR35 88 LWB
2016010001359, 9, 4, 1, 6, -1, -1, null, null
2016010001376, 9, 18, 3, -1, -1, -1, null, null
2016010001378, 8, 18, 1, 6, -1, -1, null, null
2016010001381, 9, 9, 1, 6, -1, -1, null, null
2016010001390, 1, 18, 2, 8, -1, -1, null, null
2016010001393, 9, 18, 1, 7, -1, -1, null, null
2016010001393, 11, 9, 1, 9, -1, -1, null, null
2016010001400, 9, 18, 1, 4, -1, -1, null, null
2016010001403, 4, 18, 1, 5, -1, -1, null, null
2016010001403, 9, 18, 2, 9, -1, -1, null, null
2016010001404, 9, 18, 3, -1, -1, -1, null, null
2016010001407, 1, 18, 1, 10, -1, -1, null, null
2016010001407, 9, 13, 3, -1, -1, -1, null, null
2016010001411, 8, 1, 1, 8, -1, -1, null, null
2016010001412, 1, 18, 1, 7, -1, -1, null, null
2016010001413, 1, 18, 1, 4, -1, -1, null, null
2016010001414, 2, 9, 3, -1, -1, -1, null, null
2016010001417, 9, 18, 1, 9, -1, -1, null, null
2016010001417, 9, 5, 1, 5, -1, -1, null, null
2016010001425, 11, 18, 3, -1, -1, -1, null, null
2016010001429, 9, 17, 3, -1, -1, -1, null, null
2016010001433, 9, 9, 1, 10, -1, -1, null, null
2016010001435, 9, 18, 3, -1, -1, -1, null, null
2016010001435, 8, 18, 1, 6, -1, -1, null, null
2016010001436, 11, 5, 1, 6, -1, -1, null, null
2016010001438, 20, 4, 1, 6, -1, -1, null, null
2016010001440, 9, 18, 3, -1, -1, -1, null, null
2016010001441, 9, 6, 2, 9, -1, -1, null, null
2016010001446, 9, 18, 1, 6, -1, -1, null, null
2016010001446, 1, 9, 1, 8, -1, -1, null, null
2016010001452, 1, 15, 2, 6, -1, -1, null, null
2016010001453, 90, 4, 1, 7, -1, -1, FORD, TRANSIT CUSTOM 270 ECO-TECH
2016010001453, 5, 3, 1, 8, -1, -1, null, null
2016010001455, 9, 9, 2, 6, -1, -1, null, null
2016010001455, 9, 18, 1, 8, -1, -1, null, null
2016010001456, 90, 18, 1, 6, -1, -1, FIAT, 500 POP
2016010001458, 9, 18, 3, -1, -1, -1, null, null
2016010001459, 9, 18, 3, -1, -1, -1, null, null
2016010001461, 9, 13, 3, -1, -1, -1, null, null
2016010001461, 9, 18, 2, 5, -1, -1, null, null
2016010001461, 9, 2, 3, -1, -1, -1, null, null
2016010001463, 9, 9, 3, -1, -1, -1, null, null
2016010001473, 9, 18, 3, -1, -1, -1, null, null
2016010001475, 9, 11, 3, -1, -1, -1, null, null
